<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.08	00:00:00	32840.95	32840.95	32707.95	32744.95	3031	0	310
2022.08.08	04:00:00	32744.95	32791.95	32708.95	32784.95	3322	0	310
2022.08.08	08:00:00	32783.95	32929.95	32781.95	32855.95	4702	0	310
2022.08.08	12:00:00	32856.95	32993.95	32837.95	32992.95	4213	0	310
2022.08.08	16:00:00	32991.95	33106.95	32766.95	32828.95	13327	0	310
2022.08.08	20:00:00	32828.95	32906.95	32761.95	32894.95	10213	0	310
2022.08.09	00:00:00	32877.95	32915.95	32850.95	32872.95	2327	0	310
2022.08.09	04:00:00	32873.95	32916.95	32835.95	32891.95	3179	0	310
2022.08.09	08:00:00	32889.95	32900.95	32822.95	32880.95	4867	0	310
2022.08.09	12:00:00	32881.95	32902.95	32764.95	32822.95	5615	0	310
2022.08.09	16:00:00	32824.95	32877.95	32707.95	32804.95	12742	0	310
2022.08.09	20:00:00	32805.95	32822.95	32699.95	32802.95	8540	0	310
2022.08.10	00:00:00	32805.95	32813.95	32751.95	32755.95	2059	0	310
2022.08.10	04:00:00	32754.95	32803.95	32754.95	32772.95	2984	0	310
2022.08.10	08:00:00	32771.95	32870.95	32716.95	32852.95	5041	0	310
2022.08.10	12:00:00	32853.95	33230.95	32821.95	33174.95	5934	0	310
2022.08.10	16:00:00	33173.95	33365.95	33163.95	33264.95	11890	0	310
2022.08.10	20:00:00	33264.95	33347.95	33177.95	33325.95	7718	0	310
2022.08.11	00:00:00	33322.95	33382.95	33285.95	33371.95	2026	0	310
2022.08.11	04:00:00	33372.95	33394.95	33358.95	33365.95	2696	0	310
2022.08.11	08:00:00	33365.95	33446.95	33337.95	33386.95	5192	0	310
2022.08.11	12:00:00	33388.95	33575.95	33370.95	33569.95	5707	0	310
2022.08.11	16:00:00	33570.95	33649.95	33427.95	33495.95	12653	0	310
2022.08.11	20:00:00	33497.95	33543.95	33280.95	33382.95	9564	0	310
2022.08.12	00:00:00	33384.95	33404.95	33323.95	33328.95	2526	0	310
2022.08.12	04:00:00	33328.95	33381.95	33324.95	33367.95	3127	0	310
2022.08.12	08:00:00	33364.95	33524.95	33364.95	33484.95	4544	0	310
2022.08.12	12:00:00	33483.95	33510.95	33410.95	33482.95	4690	0	310
2022.08.12	16:00:00	33482.95	33611.95	33388.62	33600.95	11061	0	310
2022.08.12	20:00:00	33600.95	33756.95	33594.95	33744.95	5903	0	310
2022.08.15	00:00:00	33726.95	33733.95	33658.95	33680.95	2395	0	310
2022.08.15	04:00:00	33680.95	33713.95	33658.95	33681.95	2828	0	310
2022.08.15	08:00:00	33681.95	33693.95	33600.95	33618.95	3908	0	310
2022.08.15	12:00:00	33619.95	33633.95	33517.95	33522.95	4402	0	310
2022.08.15	16:00:00	33523.95	33950.95	33521.95	33941.95	9904	0	310
2022.08.15	20:00:00	33942.95	33953.95	33870.95	33873.95	6688	0	310
2022.08.16	00:00:00	33873.95	33891.95	33847.95	33866.95	1801	0	310
2022.08.16	04:00:00	33866.95	33961.95	33835.95	33911.95	3018	0	310
2022.08.16	08:00:00	33912.95	33933.95	33849.95	33915.95	4734	0	310
2022.08.16	12:00:00	33915.95	33919.95	33820.95	33841.95	5061	0	310
2022.08.16	16:00:00	33841.95	34179.95	33832.95	34139.95	10186	0	310
2022.08.16	20:00:00	34138.95	34277.95	34046.95	34159.95	7829	0	310
2022.08.17	00:00:00	34120.95	34171.95	34107.95	34141.95	2043	0	310
2022.08.17	04:00:00	34140.95	34173.95	34119.95	34170.95	2891	0	310
2022.08.17	08:00:00	34169.95	34194.95	34045.95	34049.95	4610	0	310
2022.08.17	12:00:00	34049.95	34067.95	33887.95	33913.95	6473	0	310
2022.08.17	16:00:00	33912.95	34011.95	33823.95	33975.95	11763	0	310
2022.08.17	20:00:00	33976.95	34162.95	33944.95	34015.95	10275	0	310
2022.08.18	00:00:00	33996.95	33996.95	33902.95	33928.95	2483	0	310
2022.08.18	04:00:00	33928.95	33970.95	33924.95	33928.95	3208	0	310
2022.08.18	08:00:00	33928.95	33961.95	33861.95	33947.95	5678	0	310
2022.08.18	12:00:00	33946.95	34062.95	33941.95	33999.95	5470	0	310
2022.08.18	16:00:00	34003.95	34009.95	33829.95	33852.95	11103	0	310
2022.08.18	20:00:00	33852.95	34035.95	33839.95	33998.95	7686	0	310
2022.08.19	00:00:00	34008.95	34011.95	33946.95	33960.95	1823	0	310
2022.08.19	04:00:00	33960.95	33988.95	33933.95	33940.95	3024	0	310
2022.08.19	08:00:00	33940.95	33943.95	33767.95	33797.95	5554	0	310
2022.08.19	12:00:00	33796.95	33831.95	33695.95	33769.95	6014	0	310
2022.08.19	16:00:00	33769.95	33864.95	33674.95	33797.95	11259	0	310
2022.08.19	20:00:00	33798.95	33814.95	33621.95	33695.95	7899	0	310
2022.08.22	00:00:00	33611.95	33636.95	33519.95	33529.95	2920	0	310
2022.08.22	04:00:00	33529.95	33635.95	33527.95	33555.95	3296	0	310
2022.08.22	08:00:00	33555.95	33588.95	33362.95	33416.95	6726	0	310
2022.08.22	12:00:00	33417.95	33444.95	33353.95	33357.95	6005	0	310
2022.08.22	16:00:00	33357.95	33371.95	33167.95	33200.95	10947	0	310
2022.08.22	20:00:00	33201.95	33205.95	33001.95	33105.95	7895	0	310
2022.08.23	00:00:00	33110.95	33141.95	33076.95	33079.95	2139	0	310
2022.08.23	04:00:00	33080.95	33147.95	33073.95	33079.95	3179	0	310
2022.08.23	08:00:00	33077.95	33181.95	32909.95	33116.95	7006	0	310
2022.08.23	12:00:00	33116.95	33153.95	33016.95	33036.95	5928	0	310
2022.08.23	16:00:00	33038.95	33133.95	32850.95	32944.95	13642	0	310
2022.08.23	20:00:00	32944.95	32992.95	32870.95	32895.95	9163	0	310
2022.08.24	00:00:00	32905.95	32922.95	32864.95	32874.95	2068	0	310
2022.08.24	04:00:00	32874.95	32881.95	32781.95	32864.95	3268	0	310
2022.08.24	08:00:00	32864.95	32927.95	32759.95	32916.95	6244	0	310
2022.08.24	12:00:00	32917.95	32960.95	32858.95	32895.95	5738	0	310
2022.08.24	16:00:00	32895.95	33090.95	32825.95	32925.95	11088	0	310
2022.08.24	20:00:00	32926.95	33025.95	32884.95	32966.95	7682	0	310
2022.08.25	00:00:00	32978.95	33013.95	32931.95	33006.95	1834	0	310
2022.08.25	04:00:00	33007.95	33066.95	32998.95	33060.95	2576	0	310
2022.08.25	08:00:00	33060.95	33249.95	33041.95	33174.95	6170	0	310
2022.08.25	12:00:00	33174.95	33185.95	32983.95	33009.95	6524	0	310
2022.08.25	16:00:00	33009.95	33126.95	32885.95	32984.95	11601	0	310
2022.08.25	20:00:00	32984.95	33299.95	32962.95	33233.95	7760	0	310
2022.08.26	00:00:00	33268.95	33281.95	33225.95	33275.95	2044	0	310
2022.08.26	04:00:00	33273.95	33295.95	33251.95	33255.95	2354	0	310
2022.08.26	08:00:00	33255.95	33291.95	33196.95	33223.95	5176	0	310
2022.08.26	12:00:00	33224.95	33346.95	33173.95	33341.95	6574	0	310
2022.08.26	16:00:00	33341.95	33461.95	32609.95	32676.95	15846	0	310
2022.08.26	20:00:00	32673.95	32689.95	32176.95	32187.95	10466	0	310
2022.08.29	00:00:00	32077.95	32098.95	31965.95	31985.95	5195	0	310
2022.08.29	04:00:00	31986.95	32102.95	31949.95	32068.95	4789	0	310
2022.08.29	08:00:00	32068.95	32165.95	32001.95	32001.95	7331	0	310
2022.08.29	12:00:00	32001.95	32089.95	31974.95	32034.95	6797	0	310
2022.08.29	16:00:00	32035.95	32294.95	31964.95	32243.95	14941	0	310
2022.08.29	20:00:00	32245.95	32321.95	32086.95	32144.95	10804	0	310
2022.08.30	00:00:00	32136.95	32186.95	32067.95	32117.95	2547	0	310
2022.08.30	04:00:00	32115.95	32211.95	32075.95	32190.95	4633	0	310
2022.08.30	08:00:00	32190.95	32366.95	32143.95	32307.95	7094	0	310
2022.08.30	12:00:00	32308.95	32353.95	32190.95	32190.95	5816	0	310
2022.08.30	16:00:00	32190.95	32208.95	31681.95	31797.95	16060	0	310
2022.08.30	20:00:00	31794.95	31876.95	31637.95	31810.95	11505	0	310
2022.08.31	00:00:00	31786.95	31868.95	31744.95	31857.95	2728	0	310
2022.08.31	04:00:00	31855.95	31987.95	31840.95	31957.95	3800	0	310
2022.08.31	08:00:00	31959.95	31982.95	31743.95	31774.95	7962	0	310
2022.08.31	12:00:00	31771.95	31860.95	31676.95	31846.95	9177	0	310
2022.08.31	16:00:00	31845.95	31962.95	31663.95	31706.95	15937	0	310
2022.08.31	20:00:00	31705.95	31758.95	31489.95	31551.95	11102	0	310
2022.09.01	00:00:00	31557.95	31574.95	31352.95	31393.95	4229	0	310
2022.09.01	04:00:00	31394.95	31435.95	31366.95	31428.95	4706	0	310
2022.09.01	08:00:00	31427.95	31452.95	31302.95	31326.95	8445	0	310
2022.09.01	12:00:00	31326.95	31454.95	31307.95	31334.95	7701	0	310
2022.09.01	16:00:00	31331.95	31465.95	31215.95	31332.95	15146	0	310
2022.09.01	20:00:00	31332.95	31666.95	31312.95	31648.95	12138	0	310
2022.09.02	00:00:00	31650.95	31688.95	31609.95	31627.95	3107	0	310
2022.09.02	04:00:00	31625.95	31654.95	31573.95	31650.95	4204	0	310
2022.09.02	08:00:00	31650.95	31691.95	31554.95	31680.95	6791	0	310
2022.09.02	12:00:00	31678.95	31873.95	31602.95	31848.95	7207	0	310
2022.09.02	16:00:00	31847.95	32023.95	31627.95	31677.95	15346	0	310
2022.09.02	20:00:00	31675.95	31675.95	31177.95	31382.95	13629	0	310
2022.09.05	00:00:00	31351.95	31416.95	31274.95	31345.95	4320	0	310
2022.09.05	04:00:00	31343.95	31403.95	31336.95	31386.95	5385	0	310
2022.09.05	08:00:00	31386.95	31461.95	31323.95	31404.95	7557	0	310
2022.09.05	12:00:00	31405.95	31454.95	31337.95	31391.95	6077	0	310
2022.09.05	16:00:00	31391.95	31439.95	31367.95	31426.95	4959	0	310
2022.09.06	00:00:00	31431.95	31547.95	31410.95	31530.95	3323	0	310
2022.09.06	04:00:00	31534.95	31543.95	31407.95	31412.95	4237	0	310
2022.09.06	08:00:00	31411.95	31570.95	31385.95	31489.95	6992	0	310
2022.09.06	12:00:00	31489.95	31589.95	31416.95	31492.95	6740	0	310
2022.09.06	16:00:00	31491.95	31514.95	31040.95	31235.95	16800	0	310
2022.09.06	20:00:00	31235.95	31242.95	31046.95	31151.95	13190	0	310
2022.09.07	00:00:00	31146.95	31164.95	30972.95	31012.95	3160	0	310
2022.09.07	04:00:00	31012.95	31063.95	30978.95	31047.95	4762	0	310
2022.09.07	08:00:00	31048.95	31220.95	31027.95	31209.95	7449	0	310
2022.09.07	12:00:00	31211.95	31215.95	31055.95	31104.95	6833	0	310
2022.09.07	16:00:00	31102.95	31453.95	31079.95	31417.95	14379	0	310
2022.09.07	20:00:00	31417.95	31640.95	31388.95	31568.95	10233	0	310
2022.09.08	00:00:00	31577.95	31604.95	31545.95	31581.95	2524	0	310
2022.09.08	04:00:00	31580.95	31614.95	31555.95	31598.95	3579	0	310
2022.09.08	08:00:00	31598.95	31675.95	31506.95	31577.95	6570	0	310
2022.09.08	12:00:00	31576.95	31661.95	31476.95	31478.95	7507	0	310
2022.09.08	16:00:00	31477.95	31775.95	31299.95	31578.95	16578	0	310
2022.09.08	20:00:00	31580.95	31799.95	31528.95	31794.95	12122	0	310
2022.09.09	00:00:00	31801.95	31855.95	31761.95	31838.95	1988	0	310
2022.09.09	04:00:00	31838.95	31893.95	31791.95	31884.95	3567	0	310
2022.09.09	08:00:00	31883.95	32017.95	31799.95	32009.95	5965	0	310
2022.09.09	12:00:00	32009.95	32040.95	31951.95	31969.95	5371	0	310
2022.09.09	16:00:00	31969.95	32169.95	31882.95	32110.95	13051	0	310
2022.09.09	20:00:00	32111.95	32231.95	32069.95	32144.95	7550	0	310
2022.09.12	00:00:00	32259.95	32282.95	32180.95	32189.95	1897	0	310
2022.09.12	04:00:00	32190.95	32210.95	32139.95	32155.95	2520	0	310
2022.09.12	08:00:00	32155.95	32350.95	32142.95	32346.95	5771	0	310
2022.09.12	12:00:00	32346.95	32358.95	32187.95	32241.95	5415	0	310
2022.09.12	16:00:00	32242.95	32515.95	32222.95	32385.95	12143	0	310
2022.09.12	20:00:00	32385.95	32444.95	32316.95	32440.95	8760	0	310
2022.09.13	00:00:00	32453.95	32453.95	32387.95	32405.95	1876	0	310
2022.09.13	04:00:00	32405.95	32428.95	32368.95	32395.95	2751	0	310
2022.09.13	08:00:00	32395.95	32533.95	32386.95	32518.95	5190	0	310
2022.09.13	12:00:00	32516.95	32635.95	31841.95	31841.95	6635	0	210
2022.09.13	16:00:00	31842.95	31891.95	31454.95	31502.95	15132	0	310
2022.09.13	20:00:00	31497.95	31588.95	31017.95	31149.95	11158	0	310
2022.09.14	00:00:00	31157.95	31177.95	31074.95	31113.95	3440	0	310
2022.09.14	04:00:00	31114.95	31200.95	31114.95	31163.95	4240	0	310
2022.09.14	08:00:00	31165.95	31273.95	31073.95	31253.95	7441	0	310
2022.09.14	12:00:00	31253.95	31263.95	31027.95	31146.95	7767	0	310
2022.09.14	16:00:00	31147.95	31273.95	30961.95	31194.95	16470	0	310
2022.09.14	20:00:00	31196.95	31222.95	30874.95	31183.95	12210	0	310
2022.09.15	00:00:00	31175.95	31205.95	31136.95	31167.95	2454	0	310
2022.09.15	04:00:00	31167.95	31210.95	31119.95	31152.95	3211	0	310
2022.09.15	08:00:00	31153.95	31230.95	31121.95	31178.95	4812	0	310
2022.09.15	12:00:00	31179.95	31216.95	31054.95	31162.95	6039	0	310
2022.09.15	16:00:00	31163.95	31272.95	30936.95	31057.95	15715	0	310
2022.09.15	20:00:00	31057.95	31269.95	30864.95	30915.95	12400	0	310
2022.09.16	00:00:00	30857.95	30862.95	30761.95	30812.95	3166	0	310
2022.09.16	04:00:00	30816.95	30828.95	30772.95	30790.95	3219	0	310
2022.09.16	08:00:00	30790.95	30813.95	30683.95	30704.95	5993	0	310
2022.09.16	12:00:00	30705.95	30787.95	30547.95	30560.95	5925	0	310
2022.09.16	16:00:00	30563.95	30808.95	30545.95	30646.95	16364	0	310
2022.09.16	20:00:00	30645.95	30910.95	30581.95	30910.95	12268	0	310
2022.09.19	00:00:00	30819.95	30884.95	30802.95	30864.95	3067	0	310
2022.09.19	04:00:00	30865.95	30883.95	30722.95	30779.95	3756	0	310
2022.09.19	08:00:00	30778.95	30792.95	30566.95	30571.95	6217	0	310
2022.09.19	12:00:00	30571.95	30618.95	30484.95	30589.95	6457	0	310
2022.09.19	16:00:00	30590.95	30946.95	30531.95	30857.95	15446	0	310
2022.09.19	20:00:00	30857.95	31076.95	30729.95	31046.95	11136	0	310
2022.09.20	00:00:00	31047.95	31134.95	31036.95	31067.95	2485	0	310
2022.09.20	04:00:00	31065.95	31081.95	31028.95	31073.95	3093	0	310
2022.09.20	08:00:00	31071.95	31151.95	30942.95	30988.95	5924	0	310
2022.09.20	12:00:00	30989.95	30993.95	30791.95	30819.95	7071	0	310
2022.09.20	16:00:00	30818.95	30835.95	30543.95	30666.95	14344	0	310
2022.09.20	20:00:00	30667.95	30787.95	30453.95	30737.95	11412	0	210
2022.09.21	00:00:00	30744.95	30757.95	30682.95	30736.95	2694	0	310
2022.09.21	04:00:00	30737.95	30757.95	30687.95	30738.95	3414	0	310
2022.09.21	08:00:00	30743.95	30780.95	30573.95	30727.95	8407	0	310
2022.09.21	12:00:00	30727.95	30876.95	30707.95	30850.95	5938	0	310
2022.09.21	16:00:00	30849.95	30940.95	30789.95	30802.95	11932	0	310
2022.09.21	20:00:00	30803.95	31018.95	30108.95	30148.95	15231	0	310
2022.09.22	00:00:00	30161.95	30193.95	29997.95	30009.95	3970	0	310
2022.09.22	04:00:00	30010.95	30113.95	29962.95	30089.95	5439	0	310
2022.09.22	08:00:00	30088.95	30408.95	30031.95	30329.95	9142	0	310
2022.09.22	12:00:00	30328.95	30337.95	30121.95	30282.95	10082	0	310
2022.09.22	16:00:00	30280.95	30284.95	29989.95	30118.95	17125	0	310
2022.09.22	20:00:00	30117.95	30291.95	30032.95	30094.95	12702	0	310
2022.09.23	00:00:00	30117.95	30162.95	30085.95	30126.95	2901	0	310
2022.09.23	04:00:00	30128.95	30137.95	29968.95	29989.95	4662	0	310
2022.09.23	08:00:00	29988.95	30083.95	29902.95	29904.95	7940	0	310
2022.09.23	12:00:00	29904.95	29915.95	29633.95	29668.95	10025	0	310
2022.09.23	16:00:00	29667.95	29801.95	29343.95	29480.95	15474	0	310
2022.09.23	20:00:00	29480.95	29628.95	29237.95	29599.95	13407	0	310
2022.09.26	00:00:00	29589.95	29654.95	29428.95	29437.95	5268	0	310
2022.09.26	04:00:00	29433.95	29557.95	29399.95	29417.95	6842	0	310
2022.09.26	08:00:00	29418.95	29666.95	29366.95	29549.95	10240	0	310
2022.09.26	12:00:00	29551.95	29569.95	29308.95	29536.95	10400	0	210
2022.09.26	16:00:00	29535.95	29634.95	29252.95	29377.95	17588	0	310
2022.09.26	20:00:00	29375.95	29472.95	29160.95	29269.95	14367	0	210
2022.09.27	00:00:00	29274.95	29473.95	29240.95	29456.95	3949	0	310
2022.09.27	04:00:00	29455.95	29492.95	29399.95	29454.95	5303	0	310
2022.09.27	08:00:00	29455.95	29656.95	29419.95	29522.95	8027	0	310
2022.09.27	12:00:00	29523.95	29630.95	29411.95	29523.95	8723	0	310
2022.09.27	16:00:00	29521.95	29656.95	29008.95	29103.95	17556	0	310
2022.09.27	20:00:00	29101.95	29234.95	28948.95	29176.95	14007	0	310
2022.09.28	00:00:00	29187.95	29229.95	29138.95	29152.95	3996	0	310
2022.09.28	04:00:00	29152.95	29190.95	28881.95	28994.95	8148	0	310
2022.09.28	08:00:00	28992.95	29105.95	28887.95	28996.95	10950	0	310
2022.09.28	12:00:00	28997.95	29342.95	28823.95	29264.95	14551	0	310
2022.09.28	16:00:00	29258.95	29632.95	29111.95	29593.95	17145	0	310
2022.09.28	20:00:00	29595.95	29818.95	29541.95	29673.95	11135	0	310
2022.09.29	00:00:00	29677.95	29711.95	29621.95	29664.95	3751	0	310
2022.09.29	04:00:00	29663.95	29709.95	29587.95	29692.95	5089	0	310
2022.09.29	08:00:00	29693.95	29701.95	29274.95	29359.95	10122	0	310
2022.09.29	12:00:00	29357.95	29560.95	29297.95	29372.95	10525	0	310
2022.09.29	16:00:00	29373.95	29483.95	29033.95	29171.95	17551	0	310
2022.09.29	20:00:00	29169.95	29275.95	28976.95	29231.95	13019	0	310
2022.09.30	00:00:00	29223.95	29327.95	29185.95	29236.95	4468	0	310
2022.09.30	04:00:00	29235.95	29283.95	29090.95	29149.95	7202	0	310
2022.09.30	08:00:00	29149.95	29493.95	29143.95	29480.95	10161	0	310
2022.09.30	12:00:00	29482.95	29484.95	29134.95	29252.95	11468	0	310
2022.09.30	16:00:00	29249.95	29356.95	28999.95	29113.95	17495	0	310
2022.09.30	20:00:00	29114.95	29142.95	28713.95	28768.95	13715	0	310
2022.10.03	00:00:00	28730.95	28878.95	28588.95	28619.95	5442	0	310
2022.10.03	04:00:00	28621.95	28834.95	28620.95	28767.95	6821	0	310
2022.10.03	08:00:00	28766.95	28917.95	28721.95	28801.95	10436	0	310
2022.10.03	12:00:00	28801.95	29088.95	28721.95	29055.95	9056	0	310
2022.10.03	16:00:00	29055.95	29431.95	28951.95	29343.95	15154	0	310
2022.10.03	20:00:00	29343.95	29648.95	29332.95	29504.95	9993	0	310
2022.10.04	00:00:00	29523.95	29658.95	29447.95	29627.95	3827	0	310
2022.10.04	04:00:00	29627.95	29755.95	29548.95	29721.95	4609	0	310
2022.10.04	08:00:00	29720.95	29876.95	29698.95	29854.95	8223	0	310
2022.10.04	12:00:00	29855.95	29971.95	29775.95	29877.95	8954	0	310
2022.10.04	16:00:00	29879.95	30312.95	29825.95	30207.95	14167	0	110
2022.10.04	20:00:00	30205.95	30345.95	30060.95	30295.95	12329	0	310
2022.10.05	00:00:00	30281.95	30281.95	30169.95	30192.95	3203	0	310
2022.10.05	04:00:00	30192.95	30237.95	30131.95	30157.95	5168	0	310
2022.10.05	08:00:00	30157.95	30201.95	30015.95	30081.95	7031	0	310
2022.10.05	12:00:00	30080.95	30101.95	29987.95	30008.95	8132	0	310
2022.10.05	16:00:00	30008.95	30234.95	29875.95	30174.95	15351	0	310
2022.10.05	20:00:00	30174.95	30450.95	30166.95	30272.95	11904	0	310
2022.10.06	00:00:00	30258.95	30423.95	30242.95	30387.95	3274	0	310
2022.10.06	04:00:00	30389.95	30421.95	30324.95	30391.95	5219	0	310
2022.10.06	08:00:00	30392.95	30414.95	30141.95	30161.95	8692	0	310
2022.10.06	12:00:00	30161.95	30258.95	30043.95	30192.95	8327	0	310
2022.10.06	16:00:00	30194.95	30317.95	29975.95	30089.95	16790	0	310
2022.10.06	20:00:00	30088.95	30120.95	29843.95	29910.95	12896	0	310
2022.10.07	00:00:00	29853.95	29919.95	29841.95	29888.95	3194	0	310
2022.10.07	04:00:00	29889.95	29961.95	29851.95	29857.95	3774	0	310
2022.10.07	08:00:00	29857.95	29927.95	29763.95	29923.95	7697	0	310
2022.10.07	12:00:00	29923.95	30040.95	29574.95	29671.95	7839	0	310
2022.10.07	16:00:00	29670.95	29727.95	29306.95	29334.95	16453	0	310
2022.10.07	20:00:00	29333.95	29373.95	29122.95	29279.95	11812	0	310
2022.10.10	00:00:00	29210.95	29245.95	29063.95	29179.95	5525	0	310
2022.10.10	04:00:00	29179.95	29243.95	29153.95	29218.95	4827	0	310
2022.10.10	08:00:00	29217.95	29275.95	29115.95	29160.95	8586	0	310
2022.10.10	12:00:00	29161.95	29415.95	29160.95	29413.95	7506	0	310
2022.10.10	16:00:00	29412.95	29486.95	29046.95	29053.95	15444	0	310
2022.10.10	20:00:00	29051.95	29351.95	29008.95	29223.95	11953	0	310
2022.10.11	00:00:00	29221.95	29273.95	29159.95	29245.95	3816	0	310
2022.10.11	04:00:00	29242.95	29278.95	29023.95	29042.95	7477	0	310
2022.10.11	08:00:00	29043.95	29126.95	28900.95	28966.95	10401	0	310
2022.10.11	12:00:00	28967.95	29259.95	28916.95	29166.95	9984	0	310
2022.10.11	16:00:00	29165.95	29607.95	29064.95	29556.95	16701	0	210
2022.10.11	20:00:00	29558.95	29577.95	29089.95	29271.95	14261	0	310
2022.10.12	00:00:00	29257.95	29334.95	29197.95	29308.95	3694	0	310
2022.10.12	04:00:00	29311.95	29389.95	29202.95	29347.95	6683	0	310
2022.10.12	08:00:00	29347.95	29472.95	29250.95	29343.95	10802	0	310
2022.10.12	12:00:00	29343.95	29455.95	29213.95	29249.95	10076	0	310
2022.10.12	16:00:00	29249.95	29448.95	29128.95	29353.95	16825	0	310
2022.10.12	20:00:00	29352.95	29413.95	29203.95	29250.95	12337	0	310
2022.10.13	00:00:00	29276.95	29318.95	29249.95	29310.95	2564	0	310
2022.10.13	04:00:00	29311.95	29320.95	29226.95	29237.95	4340	0	310
2022.10.13	08:00:00	29238.95	29343.95	29163.95	29334.95	7216	0	310
2022.10.13	12:00:00	29331.95	29584.95	28674.95	28760.95	9741	0	310
2022.10.13	16:00:00	28759.95	29929.95	28624.95	29849.95	20853	0	310
2022.10.13	20:00:00	29852.95	30166.95	29834.95	30042.95	13537	0	310
2022.10.14	00:00:00	30040.95	30082.95	29983.95	30046.95	3850	0	310
2022.10.14	04:00:00	30044.95	30283.95	30030.95	30214.95	6146	0	310
2022.10.14	08:00:00	30212.95	30270.95	29936.95	29951.95	9727	0	310
2022.10.14	12:00:00	29950.95	30429.95	29901.95	30363.95	11616	0	310
2022.10.14	16:00:00	30364.95	30423.95	29682.95	29745.95	19582	0	210
2022.10.14	20:00:00	29747.95	29812.95	29602.95	29642.95	13388	0	310
2022.10.17	00:00:00	29649.95	29823.95	29637.95	29775.95	4679	0	310
2022.10.17	04:00:00	29784.95	29821.95	29744.95	29799.95	5876	0	310
2022.10.17	08:00:00	29798.95	29963.95	29795.95	29891.95	9287	0	310
2022.10.17	12:00:00	29891.95	30029.95	29870.95	30004.95	8112	0	310
2022.10.17	16:00:00	30006.95	30321.95	29996.95	30175.95	15365	0	310
2022.10.17	20:00:00	30175.95	30291.95	30129.95	30266.95	10801	0	310
2022.10.18	00:00:00	30362.95	30425.95	30320.95	30401.95	3451	0	310
2022.10.18	04:00:00	30401.95	30727.95	30342.95	30644.95	6160	0	310
2022.10.18	08:00:00	30645.95	30691.95	30464.95	30466.95	9150	0	310
2022.10.18	12:00:00	30466.95	30838.95	30408.95	30823.95	10012	0	310
2022.10.18	16:00:00	30824.95	30836.95	30294.95	30472.95	16163	0	310
2022.10.18	20:00:00	30485.95	30691.95	30350.95	30664.95	14139	0	310
2022.10.19	00:00:00	30681.95	30759.95	30606.95	30724.95	4432	0	310
2022.10.19	04:00:00	30725.95	30779.95	30670.95	30685.95	6126	0	310
2022.10.19	08:00:00	30685.95	30701.95	30436.95	30495.95	9646	0	310
2022.10.19	12:00:00	30495.95	30642.95	30332.95	30391.95	10476	0	310
2022.10.19	16:00:00	30393.95	30658.95	30305.95	30332.95	16128	0	310
2022.10.19	20:00:00	30331.95	30515.95	30217.95	30501.95	12813	0	310
2022.10.20	00:00:00	30479.95	30495.95	30340.95	30376.95	4302	0	310
2022.10.20	04:00:00	30375.95	30494.95	30292.95	30450.95	7790	0	310
2022.10.20	08:00:00	30450.95	30586.95	30322.95	30366.95	10994	0	310
2022.10.20	12:00:00	30370.95	30645.95	30365.95	30405.95	10543	0	310
2022.10.20	16:00:00	30408.95	30820.95	30400.95	30478.95	16008	0	310
2022.10.20	20:00:00	30476.95	30479.95	30252.95	30378.95	12455	0	310
2022.10.21	00:00:00	30361.95	30374.95	30225.95	30296.95	4239	0	310
2022.10.21	04:00:00	30300.95	30368.95	30260.95	30295.95	6479	0	310
2022.10.21	08:00:00	30295.95	30380.95	30175.95	30187.95	9163	0	310
2022.10.21	12:00:00	30189.95	30252.95	30069.95	30170.95	9891	0	310
2022.10.21	16:00:00	30167.95	30923.95	30167.95	30885.95	20075	0	210
2022.10.21	20:00:00	30889.95	31161.95	30832.95	31152.95	10038	0	310
2022.10.24	00:00:00	31191.95	31422.95	31181.95	31199.95	7267	0	310
2022.10.24	04:00:00	31199.95	31224.95	31060.95	31181.95	8161	0	310
2022.10.24	08:00:00	31178.95	31193.95	30879.95	30970.95	11773	0	310
2022.10.24	12:00:00	30969.95	31400.95	30917.95	31337.95	11436	0	310
2022.10.24	16:00:00	31338.95	31566.95	31155.95	31416.95	17745	0	210
2022.10.24	20:00:00	31416.95	31596.95	31349.95	31470.95	10221	0	310
2022.10.25	00:00:00	31479.95	31565.95	31466.95	31527.95	4117	0	310
2022.10.25	04:00:00	31527.95	31549.95	31404.95	31523.95	8076	0	310
2022.10.25	08:00:00	31522.95	31563.95	31429.95	31440.95	9125	0	310
2022.10.25	12:00:00	31439.95	31440.95	31308.95	31373.95	7979	0	310
2022.10.25	16:00:00	31373.95	31808.95	31372.95	31722.95	13293	0	310
2022.10.25	20:00:00	31722.95	31878.95	31681.95	31845.95	10475	0	210
2022.10.26	00:00:00	31769.95	31822.95	31717.95	31726.95	4713	0	310
2022.10.26	04:00:00	31726.95	31798.95	31709.95	31763.95	5815	0	310
2022.10.26	08:00:00	31762.95	31874.95	31728.95	31866.95	8873	0	310
2022.10.26	12:00:00	31865.95	31873.95	31719.95	31754.95	9432	0	310
2022.10.26	16:00:00	31755.95	32175.95	31732.95	31973.95	14720	0	310
2022.10.26	20:00:00	31971.95	32005.95	31779.95	31958.95	12351	0	310
2022.10.27	00:00:00	31919.95	32034.95	31893.95	31980.95	4154	0	310
